0, 0, Header, 1, 11, 384
1, 0, Start_track
1, 0, Time_signature, 4, 2, 96, 8
1, 0, Sequencer_specific, 3, 0, 0, 65
1, 0, Sequencer_specific, 5, 0, 0, 119, 14, 0
1, 0, Tempo, 451127
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, "Midisoft Studio 2K"
2, 0, Control_c, 0, 0, 0
2, 0, Program_c, 0, 48
2, 0, Control_c, 0, 7, 100
2, 0, Key_signature, 0, "major"
2, 0, End_track
3, 0, Start_track
3, 0, Title_t, """Forgot About Dre"""
3, 0, Control_c, 0, 0, 0
3, 0, Program_c, 0, 48
3, 0, Control_c, 0, 7, 100
3, 0, Key_signature, 0, "major"
3, 0, Note_on_c, 0, 62, 100
3, 0, Note_on_c, 0, 67, 100
3, 128, Note_off_c, 0, 62, 100
3, 128, Note_off_c, 0, 67, 100
3, 384, Note_on_c, 0, 62, 100
3, 384, Note_on_c, 0, 67, 100
3, 512, Note_off_c, 0, 62, 100
3, 512, Note_off_c, 0, 67, 100
3, 768, Note_on_c, 0, 62, 100
3, 768, Note_on_c, 0, 67, 100
3, 896, Note_off_c, 0, 62, 100
3, 896, Note_off_c, 0, 67, 100
3, 1152, Note_on_c, 0, 62, 100
3, 1152, Note_on_c, 0, 67, 100
3, 1280, Note_off_c, 0, 62, 100
3, 1280, Note_off_c, 0, 67, 100
3, 1536, Note_on_c, 0, 62, 100
3, 1536, Note_on_c, 0, 67, 100
3, 1664, Note_off_c, 0, 62, 100
3, 1664, Note_off_c, 0, 67, 100
3, 1920, Note_on_c, 0, 62, 100
3, 1920, Note_on_c, 0, 67, 100
3, 2048, Note_off_c, 0, 62, 100
3, 2048, Note_off_c, 0, 67, 100
3, 2304, Note_on_c, 0, 62, 100
3, 2304, Note_on_c, 0, 67, 100
3, 2496, Note_off_c, 0, 62, 100
3, 2496, Note_off_c, 0, 67, 100
3, 2592, Note_on_c, 0, 62, 100
3, 2592, Note_on_c, 0, 67, 100
3, 2784, Note_off_c, 0, 62, 100
3, 2784, Note_off_c, 0, 67, 100
3, 2880, Note_on_c, 0, 62, 100
3, 2880, Note_on_c, 0, 67, 100
3, 3008, Note_off_c, 0, 62, 100
3, 3008, Note_off_c, 0, 67, 100
3, 3072, Note_on_c, 0, 67, 100
3, 3072, Note_on_c, 0, 63, 100
3, 3200, Note_off_c, 0, 67, 100
3, 3200, Note_off_c, 0, 63, 100
3, 3456, Note_on_c, 0, 67, 100
3, 3456, Note_on_c, 0, 63, 100
3, 3584, Note_off_c, 0, 67, 100
3, 3584, Note_off_c, 0, 63, 100
3, 3840, Note_on_c, 0, 67, 100
3, 3840, Note_on_c, 0, 63, 100
3, 3968, Note_off_c, 0, 67, 100
3, 3968, Note_off_c, 0, 63, 100
3, 4224, Note_on_c, 0, 63, 100
3, 4224, Note_on_c, 0, 67, 100
3, 4480, Note_off_c, 0, 63, 100
3, 4480, Note_off_c, 0, 67, 100
3, 4608, Note_on_c, 0, 62, 100
3, 4608, Note_on_c, 0, 67, 100
3, 4736, Note_off_c, 0, 62, 100
3, 4736, Note_off_c, 0, 67, 100
3, 4992, Note_on_c, 0, 62, 100
3, 4992, Note_on_c, 0, 67, 100
3, 5120, Note_off_c, 0, 62, 100
3, 5120, Note_off_c, 0, 67, 100
3, 5376, Note_on_c, 0, 62, 100
3, 5376, Note_on_c, 0, 67, 100
3, 5504, Note_off_c, 0, 62, 100
3, 5504, Note_off_c, 0, 67, 100
3, 5760, Note_on_c, 0, 62, 100
3, 5760, Note_on_c, 0, 67, 100
3, 6016, Note_off_c, 0, 62, 100
3, 6016, Note_off_c, 0, 67, 100
3, 6144, Note_on_c, 0, 62, 100
3, 6144, Note_on_c, 0, 67, 100
3, 6272, Note_off_c, 0, 62, 100
3, 6272, Note_off_c, 0, 67, 100
3, 6528, Note_on_c, 0, 62, 100
3, 6528, Note_on_c, 0, 67, 100
3, 6656, Note_off_c, 0, 62, 100
3, 6656, Note_off_c, 0, 67, 100
3, 6912, Note_on_c, 0, 62, 100
3, 6912, Note_on_c, 0, 67, 100
3, 7040, Note_off_c, 0, 62, 100
3, 7040, Note_off_c, 0, 67, 100
3, 7296, Note_on_c, 0, 62, 100
3, 7296, Note_on_c, 0, 67, 100
3, 7424, Note_off_c, 0, 62, 100
3, 7424, Note_off_c, 0, 67, 100
3, 7680, Note_on_c, 0, 62, 100
3, 7680, Note_on_c, 0, 67, 100
3, 7808, Note_off_c, 0, 62, 100
3, 7808, Note_off_c, 0, 67, 100
3, 8064, Note_on_c, 0, 62, 100
3, 8064, Note_on_c, 0, 67, 100
3, 8192, Note_off_c, 0, 62, 100
3, 8192, Note_off_c, 0, 67, 100
3, 8448, Note_on_c, 0, 62, 100
3, 8448, Note_on_c, 0, 67, 100
3, 8640, Note_off_c, 0, 62, 100
3, 8640, Note_off_c, 0, 67, 100
3, 8736, Note_on_c, 0, 62, 100
3, 8736, Note_on_c, 0, 67, 100
3, 8928, Note_off_c, 0, 62, 100
3, 8928, Note_off_c, 0, 67, 100
3, 9024, Note_on_c, 0, 62, 100
3, 9024, Note_on_c, 0, 67, 100
3, 9152, Note_off_c, 0, 62, 100
3, 9152, Note_off_c, 0, 67, 100
3, 9216, Note_on_c, 0, 67, 100
3, 9216, Note_on_c, 0, 63, 100
3, 9344, Note_off_c, 0, 67, 100
3, 9344, Note_off_c, 0, 63, 100
3, 9600, Note_on_c, 0, 67, 100
3, 9600, Note_on_c, 0, 63, 100
3, 9728, Note_off_c, 0, 67, 100
3, 9728, Note_off_c, 0, 63, 100
3, 9984, Note_on_c, 0, 67, 100
3, 9984, Note_on_c, 0, 63, 100
3, 10112, Note_off_c, 0, 67, 100
3, 10112, Note_off_c, 0, 63, 100
3, 10368, Note_on_c, 0, 63, 100
3, 10368, Note_on_c, 0, 67, 100
3, 10624, Note_off_c, 0, 63, 100
3, 10624, Note_off_c, 0, 67, 100
3, 10752, Note_on_c, 0, 62, 100
