0, 0, Header, 1, 14, 384
1, 0, Start_track
1, 0, Tempo, 705880
1, 0, Time_signature, 4, 2, 24, 8
1, 125952, End_track
2, 0, Start_track
2, 1536, Program_c, 1, 24
2, 1536, Control_c, 1, 7, 85
2, 1536, Control_c, 1, 93, 0
2, 1536, Control_c, 1, 94, 0
2, 1536, Control_c, 1, 64, 0
2, 1536, Control_c, 1, 91, 127
2, 1536, Control_c, 1, 10, 64
2, 1536, Control_c, 1, 101, 0
2, 1536, Control_c, 1, 100, 1
2, 1536, Control_c, 1, 6, 64
2, 1536, Control_c, 1, 38, 0
2, 1536, Control_c, 1, 101, 0
2, 1536, Control_c, 1, 100, 2
2, 1536, Control_c, 1, 6, 64
2, 1536, Control_c, 1, 38, 0
2, 1536, Control_c, 1, 101, 0
2, 1536, Control_c, 1, 100, 0
2, 1536, Control_c, 1, 6, 2
2, 1536, Control_c, 1, 38, 0
2, 2004, Program_c, 1, 33
2, 2012, Control_c, 1, 7, 96
2, 2012, Control_c, 1, 10, 64
2, 2012, Control_c, 1, 91, 0
2, 2012, Control_c, 1, 93, 127
2, 2364, Control_c, 1, 11, 127
2, 2468, Pitch_bend_c, 1, 8192
2, 9216, Note_on_c, 1, 34, 88
2, 9920, Note_off_c, 1, 34, 0
2, 9984, Note_on_c, 1, 36, 87
2, 10600, Note_off_c, 1, 36, 0
2, 10656, Note_on_c, 1, 26, 65
2, 10716, Note_off_c, 1, 26, 0
2, 10752, Note_on_c, 1, 27, 87
2, 11260, Note_off_c, 1, 27, 0
2, 11328, Note_on_c, 1, 27, 63
2, 11348, Note_off_c, 1, 27, 0
2, 11424, Note_on_c, 1, 27, 74
2, 11504, Note_off_c, 1, 27, 0
2, 11520, Note_on_c, 1, 29, 89
2, 11592, Note_off_c, 1, 29, 0
2, 11712, Note_on_c, 1, 29, 83
2, 12044, Note_off_c, 1, 29, 0
2, 12096, Note_on_c, 1, 29, 68
2, 12276, Note_off_c, 1, 29, 0
2, 12288, Note_on_c, 1, 34, 88
2, 12992, Note_off_c, 1, 34, 0
2, 13056, Note_on_c, 1, 24, 87
