0, 0, Header, 1, 8, 96
1, 0, Start_track
1, 0, Title_t, ""
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 0, End_track
2, 0, Start_track
2, 0, Title_t, ""
2, 0, Control_c, 9, 0, 62
2, 0, Control_c, 9, 7, 125
2, 0, Control_c, 9, 10, 64
2, 0, Control_c, 9, 91, 39
2, 0, Control_c, 9, 93, 39
2, 1, Control_c, 9, 32, 0
2, 2, Program_c, 9, 0
2, 383, Note_on_c, 9, 36, 126
2, 399, Note_on_c, 9, 36, 0
2, 478, Note_on_c, 9, 37, 126
2, 494, Note_on_c, 9, 37, 0
2, 526, Note_on_c, 9, 36, 126
2, 526, Channel_aftertouch_c, 9, 21
2, 528, Channel_aftertouch_c, 9, 0
2, 543, Note_on_c, 9, 36, 0
2, 666, Channel_aftertouch_c, 9, 50
2, 666, Note_on_c, 9, 37, 126
2, 668, Channel_aftertouch_c, 9, 0
2, 683, Note_on_c, 9, 37, 0
2, 764, Note_on_c, 9, 36, 126
2, 779, Note_on_c, 9, 36, 0
2, 812, Note_on_c, 9, 42, 126
2, 825, Note_on_c, 9, 42, 0
2, 861, Note_on_c, 9, 37, 126
2, 874, Note_on_c, 9, 37, 0
2, 911, Note_on_c, 9, 36, 126
2, 926, Note_on_c, 9, 36, 0
2, 1003, Note_on_c, 9, 42, 126
2, 1016, Note_on_c, 9, 42, 0
2, 1055, Note_on_c, 9, 37, 126
2, 1067, Note_on_c, 9, 37, 0
2, 1152, Note_on_c, 9, 36, 126
2, 1168, Note_on_c, 9, 36, 0
2, 1246, Note_on_c, 9, 37, 126
2, 1259, Note_on_c, 9, 37, 0
2, 1297, Note_on_c, 9, 36, 126
2, 1312, Note_on_c, 9, 36, 0
2, 1437, Channel_aftertouch_c, 9, 127
2, 1437, Note_on_c, 9, 37, 126
2, 1439, Channel_aftertouch_c, 9, 0
2, 1454, Note_on_c, 9, 37, 0
2, 1536, Note_on_c, 9, 36, 126
2, 1551, Note_on_c, 9, 36, 0
2, 1580, Note_on_c, 9, 42, 126
2, 1592, Note_on_c, 9, 42, 0
2, 1631, Note_on_c, 9, 37, 126
2, 1643, Note_on_c, 9, 37, 0
2, 1679, Note_on_c, 9, 36, 126
2, 1695, Note_on_c, 9, 36, 0
2, 1773, Note_on_c, 9, 42, 126
2, 1787, Note_on_c, 9, 42, 0
2, 1823, Channel_aftertouch_c, 9, 21
2, 1823, Note_on_c, 9, 37, 126
2, 1824, Channel_aftertouch_c, 9, 0
2, 1836, Note_on_c, 9, 37, 0
2, 1920, Note_on_c, 9, 36, 126
2, 1937, Note_on_c, 9, 36, 0
2, 2013, Note_on_c, 9, 37, 126
2, 2027, Note_on_c, 9, 37, 0
2, 2063, Note_on_c, 9, 36, 126
2, 2080, Note_on_c, 9, 36, 0
2, 2205, Note_on_c, 9, 37, 126
2, 2222, Note_on_c, 9, 37, 0
2, 2299, Note_on_c, 9, 36, 126
2, 2315, Note_on_c, 9, 36, 0
2, 2342, Note_on_c, 9, 42, 126
2, 2358, Note_on_c, 9, 42, 0
2, 2393, Note_on_c, 9, 37, 126
2, 2408, Note_on_c, 9, 37, 0
2, 2446, Note_on_c, 9, 36, 126
2, 2462, Note_on_c, 9, 36, 0
2, 2537, Note_on_c, 9, 42, 126
2, 2551, Note_on_c, 9, 42, 0
2, 2589, Note_on_c, 9, 37, 126
2, 2605, Note_on_c, 9, 37, 0
2, 2689, Note_on_c, 9, 36, 126
2, 2706, Note_on_c, 9, 36, 0
2, 2781, Note_on_c, 9, 37, 126
2, 2797, Note_on_c, 9, 37, 0
2, 2832, Note_on_c, 9, 36, 126
2, 2849, Note_on_c, 9, 36, 0
2, 2978, Note_on_c, 9, 37, 126
2, 2993, Note_on_c, 9, 37, 0
2, 3075, Note_on_c, 9, 36, 126
2, 3092, Note_on_c, 9, 36, 0
2, 3120, Note_on_c, 9, 42, 126
2, 3134, Note_on_c, 9, 42, 0
2, 3173, Note_on_c, 9, 37, 126
2, 3188, Note_on_c, 9, 37, 0
2, 3218, Note_on_c, 9, 36, 126
2, 3234, Note_on_c, 9, 36, 0
2, 3310, Note_on_c, 9, 42, 126
2, 3322, Note_on_c, 9, 42, 0
2, 3362, Note_on_c, 9, 37, 126
2, 3376, Note_on_c, 9, 37, 0
2, 3457, Note_on_c, 9, 36, 126
2, 3475, Note_on_c, 9, 36, 0
2, 3551, Note_on_c, 9, 37, 126
2, 3565, Note_on_c, 9, 37, 0
2, 3602, Note_on_c, 9, 36, 126
